_id,item_name,image_src,ratings,content_text,customer_name,review_count
663198c467ac88171f5a798b,보냉백(S/L) - Smile We Love,https://wiggle-wiggle.com/web/product/small/202401/d3a5815038fd1157e3a958f029c2574d.jpg,4.9,넘 작아보여서 망설였는데 음료수 몇개넣고 간식조금넣고 너무좋은데요!? 다른모양도 사야겠어요,임**,1191
663198c467ac88171f5a798c,보냉백(S/L) - Smile We Love,https://wiggle-wiggle.com/web/product/small/202401/d3a5815038fd1157e3a958f029c2574d.jpg,4.9,이건 안쓰고 그냥 갖고만싶을만큼 귀여워요♡ 이제 마트갈때 단짝~~ㅋ,**,1191
663198c567ac88171f5a798d,파자마 세트(롱) - Don't Panic,https://wiggle-wiggle.com/web/product/small/202311/5fda917b924e569af66560c1b800a6cb.jpg,4.9,포장지도 참 귀엽네요 바지가 하얀색이 아니라 좀 때탄 느낌이에요..ㅎㅎ매우 큰데 귀여워요 바지는 줄여입어야 할듯요 겨울이 기다려지네용,문**,50
663198c567ac88171f5a798e,발매트 - Forest,https://wiggle-wiggle.com/web/product/small/202212/7f29691ae9b6305524c41e049444ecd0.jpg,4.9,흠...... 사진처럼 무늬가.이쁘질 않아요. 웃는모습이 눈모양이 음흉한 미소인듯한 이느낌은 뭘까요. 털조절 실패인가? 품질 덜 만족 이지만 일단 깔았네요.. 휴...,이**,850
663198c567ac88171f5a798f,보냉백(S/L) - Smile We Love,https://wiggle-wiggle.com/web/product/small/202401/d3a5815038fd1157e3a958f029c2574d.jpg,4.9,잘 받았고 눈에 확 띄어요 (2024-04-29 18:08:10 에 등록된 네이버 페이 구매평),네이버 페이 구매자,1191
663198c567ac88171f5a7990,피크닉백 - Smile We Love,https://wiggle-wiggle.com/web/product/small/202208/d24872982dfa4f70e5fc1ce268a7eff4.jpg,5.0,예뻐요 장볼 때 가져가기도 하고 아주 좋습니다 색이 예뻐요 (2024-04-29 18:02:23 에 등록된 네이버 페이 구매평),네이버 페이 구매자,346
663198c567ac88171f5a7991,[기은세X위글위글] 오븐장갑 & 숏앞치마 SET - Smile Stripe,https://wiggle-wiggle.com/web/product/small/202401/f0de93870341d4510f42ecbdd99a0ba7.jpeg,4.6,화면보다 색상이 많이 연해요 구매한 위글제품 모두가 화면만큼 쨍한 색상은 아니네요 오븐장갑 길이도 짧은듯 해서 조금 아쉽네요 앞치마는 길이 좋아요,주**,17
663198c567ac88171f5a7992,말랑 무선마우스,https://wiggle-wiggle.com/web/product/small/202401/87820a667091f0d70fb53b395cb75cfe.jpg,4.9,지인한테선물했는데 좋아하네요 (2024-04-29 11:30:19 에 등록된 네이버 페이 구매평),네이버 페이 구매자,95
663198c567ac88171f5a7993,차량커튼 - Popping Land,https://wiggle-wiggle.com/web/product/small/202308/9aad9a7685df692d677b0e7f40f90f47.jpg,5.0,햇빛 따가운 여름 대비해 구매했어요 쨍하고 시원한 색상 선택,주**,21
663198c567ac88171f5a7994,리유저블 쇼퍼백(S/M/L) - Teddy Bear,https://wiggle-wiggle.com/web/product/small/202401/38b7c2d88ad94c8fff3e366365df49b7.jpg,4.9,컬러감 너무 예쁘구요 가볍습니다 싸이즈 꽤 넉넉하고(M) 퀄리티도 좋아요 부피가 큰 물건 사러 갈 때 아주 유용하네요 예뻐서 친구에게 똑 같은 걸로 다시 주문해서 선물했어요 (2024-04-29 10:42:11 에 등록된 네이버 페이 구매평),네이버 페이 구매자,620
663198c967ac88171f5a7995,암막 양우산 - Bears,https://wiggle-wiggle.com/web/product/small/202208/c439686c2d34bd2c5d9847cccb7bf6be.jpg,4.6,귀엽습니다. 저는 쓰고 있고 친구 선물로 또 샀어요 (2024-04-29 09:57:34 에 등록된 네이버 페이 구매평),네이버 페이 구매자,195
663198c967ac88171f5a7996,욕실 슬리퍼 - Forest,https://wiggle-wiggle.com/web/product/small/202304/6b965ee07634b1354e5c79f77f9f4c11.jpg,4.9,"초록색을 좋아하는 저는 위글위글에서 보자마자.. '아, 가격대가 조금 있어도 이거 사야겠다!'라는 생각으로 바로 질러버렸,, 어요. 처음에 받았을 때는 초록 잎부분이 발등에 닿아서 '발등 까지면 어떡하지?' 하는 생각이 들었는데, 일주일 정도 지나고 나니깐 많이 부드러워져서 발등에 닿아도 미끌거리는 느낌 때문에 발등에 자극이 없어 편하게 신고 다니고 있답니다. 발바닥 쪽 물구멍이 시원시원하게 뚫려있어서 곰팡이도 안피고, 물빠짐이 좋아 샤워하면서도 발에 물이 차지 않아 너무 좋아요. 무엇보다 예쁘고, 욕실에 화사함을 주는 친구랍니다.✌️ (2024-04-29 09:24:39 에 등록된 네이버 페이 구매평)",네이버 페이 구매자,531
663198c967ac88171f5a7997,욕실 슬리퍼 - Bubble Bear,https://wiggle-wiggle.com/web/product/small/202304/ef14d2888f4b3105b9e20088ec2f3aec.jpg,4.8,"처음에 사용할 때는 새것이라 그런지 곰돌이 귀? 모양이 발등에 닿아 되게 불편했었는데, 1주일 지나니깐 애가 흐물흐물 해져서 발등에 닿아도 빳빳한 느낌도 덜하고 물빠짐도 잘 되고, 미끄럽지 않아서 욕실 들어갈 때마다 기분좋게 욕실 슬리퍼를 신고 있답니다. 처음만 적응하시면 분명히 만족스러운 슬리퍼라고 자부해요!✌️✌️✌️ (2024-04-29 09:22:37 에 등록된 네이버 페이 구매평)",네이버 페이 구매자,342
663198c967ac88171f5a7998,칫솔 홀더 - Wiggle Bear,https://wiggle-wiggle.com/web/product/small/202310/f49b3780aa0a4123cd5cca1a2d84a14d.gif,4.9,"칫솔을 무**품에서 구매했었던 홀더에 끼워서 사용했었는데, 건식 사용이 아닌 욕실이다보니 물때가 끼어서 너무 불편했어요. (예쁘긴하지만..) 그래서 위글위글에서 할인한다길래 냅다 칫솔홀더 사용하는 중인데요. 물에 닿지 않아서 너무 좋고, 물때 신경쓰지 않아도 되어서 너무 편합니다. 다만.. 물이 닿고 바로 닦아주지 않으면 아이가 얼룩덜룩 하얗게 물.. 자국이 생기긴하는데 거슬리진 않아요. 저는 개인적으로 만족하며 쓰고 있습니다.❤️ (2024-04-29 09:20:58 에 등록된 네이버 페이 구매평)",네이버 페이 구매자,181
663198c967ac88171f5a7999,하트그립톡 - Forever Love,https://wiggle-wiggle.com/web/product/small/202108/6c0c82fbc2c4d60c0e299c7915d613ca.jpg,5.0,봄 여름 시즌에 딱이에요!!! 너무 귀여워용 : ) (2024-04-29 09:02:41 에 등록된 네이버 페이 구매평),네이버 페이 구매자,49
663198c967ac88171f5a799a,피크닉매트 - Smile We Love Checkerboard,https://wiggle-wiggle.com/web/product/small/202306/9d55bddda64ac2e8a361767c823c0482.png,5.0,넓고 귀여워요ㅋ 색감도 파스텔이라 이쁘네요~ (2024-04-28 23:14:12 에 등록된 네이버 페이 구매평),네이버 페이 구매자,226
663198ca67ac88171f5a799b,리유저블 쇼퍼백(S/M/L) - Hound Tooth Check,https://wiggle-wiggle.com/web/product/small/202401/0ad1cce94c4b9d6c75ac6ec87ccc986d.jpg,4.9,가볍고 너무 이뻐요 (2024-04-28 21:12:13 에 등록된 네이버 페이 구매평),네이버 페이 구매자,799
663198ca67ac88171f5a799c,리유저블 쇼퍼백(S) - Popping Land,https://wigglewiggle20.cafe24.com/web/product/tiny/202401/b2b8f156ff5cc7674e6b788fb4048536.jpg,5.0,새디자인이라 샀는데 넘 이뻐요 (2024-04-28 21:11:38 에 등록된 네이버 페이 구매평),네이버 페이 구매자,104
663198ca67ac88171f5a799d,리유저블 쇼퍼백(S/M/L) - Teddy Bear,https://wiggle-wiggle.com/web/product/small/202401/38b7c2d88ad94c8fff3e366365df49b7.jpg,4.9,원래 사용중인데 더 필요해서 주문했어요 (2024-04-28 21:10:50 에 등록된 네이버 페이 구매평),네이버 페이 구매자,620
663198ca67ac88171f5a799e,에코 밤부 머그컵 - Smile Check,https://wiggle-wiggle.com/web/product/small/202403/26ca951cee8787600d03f06f35d48659.jpg,4.9,다른디자인 사용중인데 좋아서 또 구매했어요 (2024-04-28 21:09:47 에 등록된 네이버 페이 구매평),네이버 페이 구매자,120
663198ce67ac88171f5a799f,인테리어 포스터,https://wigglewiggle20.cafe24.com/web/product/tiny/202404/0cbb84028781cd8523d68ee1062d7f41.webp,5.0,역시 Wiggle Wiggle 너무 귀여워요. (2024-04-28 21:08:04 에 등록된 네이버 페이 구매평),네이버 페이 구매자,2
663198ce67ac88171f5a79a0,발매트 - Forest,https://wiggle-wiggle.com/web/product/small/202212/7f29691ae9b6305524c41e049444ecd0.jpg,4.9,배송 빠르고 좋아요 (2024-04-28 20:16:37 에 등록된 네이버 페이 구매평),네이버 페이 구매자,850
663198ce67ac88171f5a79a1,아크릴 자,https://wigglewiggle20.cafe24.com/web/product/tiny/202402/ab3687d6ef958f92bfbada398b43cfa1.jpg,4.8,자가 이렇게 귀여울수가 있나요 ㅋㅋㅋ (2024-04-28 19:52:50 에 등록된 네이버 페이 구매평),네이버 페이 구매자,81
663198ce67ac88171f5a79a2,리유저블 쇼퍼백(S/M/L) - Hound Tooth Check,https://wiggle-wiggle.com/web/product/small/202401/0ad1cce94c4b9d6c75ac6ec87ccc986d.jpg,4.9,곧 여름이라 물놀이 갈때 용품 담아갈 용도로 샀어요ㅎ (2024-04-28 18:30:26 에 등록된 네이버 페이 구매평),네이버 페이 구매자,799
663198ce67ac88171f5a79a3,펄프 수세미 - Cereal,https://wiggle-wiggle.com/web/product/small/202401/569685807f22512b655d91ad142fc1cf.jpg,4.8,예뻐서 구입^^좋은상품이길!!! (2024-04-28 15:05:02 에 등록된 네이버 페이 구매평),네이버 페이 구매자,89
663198ce67ac88171f5a79a4,칫솔 홀더 - Rainbow Smile,https://wiggle-wiggle.com/web/product/small/202310/ae02e0a9f8436ea13e240c964f94a851.jpg,5.0,너무 이뻐요 벽에 안붙어서 세워놓고쓰는데 괜찮아요 (2024-04-28 14:12:16 에 등록된 네이버 페이 구매평),네이버 페이 구매자,162
663198ce67ac88171f5a79a5,칫솔 홀더 - Lobster,https://wiggle-wiggle.com/web/product/small/202309/f05c86a3c2e84fdbfd32f8150b55905a.gif,5.0,배송도 빠르고 너무 귀여워요 (2024-04-28 13:01:50 에 등록된 네이버 페이 구매평),네이버 페이 구매자,126
663198ce67ac88171f5a79a6,패드 파우치,https://wiggle-wiggle.com/web/product/small/202401/ffbf91370059e3a965d5f26a184cfeab.jpg,4.9,너무이뻐요 선물해줬는뎅 좋아해용 (2024-04-28 12:44:52 에 등록된 네이버 페이 구매평),네이버 페이 구매자,681
663198ce67ac88171f5a79a7,패드 파우치,https://wiggle-wiggle.com/web/product/small/202401/ffbf91370059e3a965d5f26a184cfeab.jpg,4.9,너무 이뻐요 선물해줬는데 너무 좋아했어요 (2024-04-28 12:41:00 에 등록된 네이버 페이 구매평),네이버 페이 구매자,681
663198ce67ac88171f5a79a8,암막 양우산 - Bears,https://wiggle-wiggle.com/web/product/small/202208/c439686c2d34bd2c5d9847cccb7bf6be.jpg,4.6,양산이 없을땐 야구모자 쓰거나 마스크로 얼굴을 가리고 다녔는데 양산 산뒤론 양산만 쓰고 다녀도 되니 좋습니다. 자외선은 노화의 지름길이라. . 일단 경량에 작습니다. 가방에 휴대하기도 편하구요. 펼쳤을땐 곰돌이 넘 귀여워요. 잘 산듯해요. (2024-04-28 11:58:48 에 등록된 네이버 페이 구매평),네이버 페이 구매자,195
663198d367ac88171f5a79a9,보냉백(S/L) - Wiggle Bear,https://wiggle-wiggle.com/web/product/small/202401/f6382aefff34e878e88c64c2715ed930.jpg,4.9,아기 먹는게 늘어나서 딱 원하는 사이즈에요! 크고 넉넉하고 최고! 디자인도 귀여워서 바로 산 보람이 있네요 (2024-04-28 11:50:26 에 등록된 네이버 페이 구매평),네이버 페이 구매자,277
663198d367ac88171f5a79aa,스테이플러,https://wiggle-wiggle.com/web/product/small/202404/706c1c3cb3abc1de04af969088bc5f62.jpg,5.0,진짜 미니멀하고 작아요 자꾸찍어보고싶고 선물해주고싶네요,앵**,12
663198d367ac88171f5a79ab,리유저블 파티컵 세트 - Smile We Love,https://wiggle-wiggle.com/web/product/small/202310/a92b7aa65366136ce5745c4d915334b4.jpg,4.9,예뽀요 캠핑갈때 사용하러고 구매했어요 (2024-04-28 07:47:19 에 등록된 네이버 페이 구매평),네이버 페이 구매자,916
663198d367ac88171f5a79ac,패드 파우치,https://wiggle-wiggle.com/web/product/small/202401/ffbf91370059e3a965d5f26a184cfeab.jpg,4.9,리뉴얼되기전에삿던건대 새로업그레이드됫다길래 체리로 하나더 삿습니다 커지긴했네요,앵**,681
663198d367ac88171f5a79ad,투명우산 - Sugar Candy Cherry,https://wiggle-wiggle.com/web/product/small/202205/bc0e99be55a816cd95eeeb3d54c9a92c.jpg,4.9,좋은 상품이네요. 매우 만족합니다 (2024-04-28 01:28:42 에 등록된 네이버 페이 구매평),네이버 페이 구매자,158
663198d367ac88171f5a79ae,마스킹 테이프,https://wigglewiggle20.cafe24.com/web/product/tiny/202402/dc08c8aa055fd16a62e00d897e7d50a9.jpg,4.9,제품의 품질이 좋고 매우 귀엽습니다. 배송도 빨랐습니다. (2024-04-27 23:47:55 에 등록된 네이버 페이 구매평),네이버 페이 구매자,127
663198d367ac88171f5a79af,[아레나X위글위글] 키즈 수영복 - Wiggle Land,https://wiggle-wiggle.com/web/product/small/202404/ad022f5168661de2bef5a3be353b2183.jpg,5.0,제품의 품질이 좋고 매우 귀엽습니다. 배송도 빨랐습니다. (2024-04-27 23:47:39 에 등록된 네이버 페이 구매평),네이버 페이 구매자,1
663198d367ac88171f5a79b0,마스킹 테이프 3종 SET - Spring Garden,https://wiggle-wiggle.com/web/product/small/202403/f3edda24e28ce944d56c5e73c52f80e0.jpg,5.0,제품의 품질이 좋고 매우 귀엽습니다. 배송도 빨랐습니다. (2024-04-27 23:47:21 에 등록된 네이버 페이 구매평),네이버 페이 구매자,32
663198d367ac88171f5a79b1,칫솔 홀더 - Lobster,https://wiggle-wiggle.com/web/product/small/202309/f05c86a3c2e84fdbfd32f8150b55905a.gif,5.0,넘 귀여워요 러블리 랍스터 젤 좋아하는 캐릭터예요.,전**,126
663198d367ac88171f5a79b2,암막 양우산 - Bears,https://wiggle-wiggle.com/web/product/small/202208/c439686c2d34bd2c5d9847cccb7bf6be.jpg,4.6,친구선물주려고 샀어요 좋앟할거같아요 (2024-04-27 20:14:10 에 등록된 네이버 페이 구매평),네이버 페이 구매자,195
663198d767ac88171f5a79b3,실리콘참(S) - 6종 SET,https://wiggle-wiggle.com/web/product/small/202302/4af024526893b6d81ef2247b4351b9ea.jpg,4.8,실물이 더 귀여워요!!! 다른 것도 구매하고 싶네요 (2024-04-27 19:52:31 에 등록된 네이버 페이 구매평),네이버 페이 구매자,316
663198d767ac88171f5a79b4,차량커튼 - Popping Land,https://wiggle-wiggle.com/web/product/small/202308/9aad9a7685df692d677b0e7f40f90f47.jpg,5.0,아기가 좋아해요 ^^ (2024-04-27 19:06:24 에 등록된 네이버 페이 구매평),네이버 페이 구매자,21
663198d767ac88171f5a79b5,투웨이 보냉백(M/L) - Cherry,https://wigglewiggle20.cafe24.com/web/product/tiny/202401/0ea76126227ef8e94f0b418b03d36e04.jpg,5.0,넘 귀엽고 꽤 많이들어가요 ^^ (2024-04-27 19:05:18 에 등록된 네이버 페이 구매평),네이버 페이 구매자,192
663198d867ac88171f5a79b6,[주문제작]투명 카드케이스 - Honey Bee,https://wiggle-wiggle.com/web/product/small/202210/8f6ac960b1d23159e7e2218cea5cd470.jpg,4.9,케이스 귀엽고 튼튼해서 좋아요 초등 아이가 잘 쓰고있어요 (2024-04-27 18:07:43 에 등록된 네이버 페이 구매평),네이버 페이 구매자,96
663198d867ac88171f5a79b7,포켓 노트북파우치,https://wiggle-wiggle.com/web/product/small/202401/100eb3f227a5da8fbae1f4d0b2427d90.jpg,5.0,찾아본 16인치 노트북 파우치 중에 디자인/활용도가 가장 좋아보여서 샀어요. 노트북과 주변기기들까지 몽땅 들어가서 좋아요 (2024-04-27 17:09:50 에 등록된 네이버 페이 구매평),네이버 페이 구매자,162
663198d867ac88171f5a79b8,PVC 펜,https://wiggle-wiggle.com/web/product/small/202401/4a10adf8f7857828206e63dbf89747d1.jpg,4.9,좋아요~~굿~~굿~~굿~~,이**,151
663198d867ac88171f5a79b9,투명우산 - Alley Cat,https://wiggle-wiggle.com/web/product/small/202302/30c500730676908a76718401c50d0909.jpg,4.9,스마일 우산만 쓰다가 망가져서 고양이 구매했습니다 우산 튼튼하고 좋아요 (2024-04-27 15:33:54 에 등록된 네이버 페이 구매평),네이버 페이 구매자,203
663198d867ac88171f5a79ba,풀림방지 실리콘참 3 SET - Smile We Love,https://wiggle-wiggle.com/web/product/small/202302/9c9928b28b66ec199064ea9edc609606.jpg,4.9,말랑 말랑한 재질에 넘 귀엽고 예뻐요 (2024-04-27 14:16:41 에 등록된 네이버 페이 구매평),네이버 페이 구매자,556
663198d867ac88171f5a79bb,[주문제작] 투명 카드케이스 - Little Play Bunny,https://wigglewiggle20.cafe24.com/web/product/tiny/202304/0b8f8a06a0b478da5b819f0f27eda638.jpg,5.0,중학생딸이 참 좋아해요~~~ (2024-04-27 12:06:02 에 등록된 네이버 페이 구매평),네이버 페이 구매자,26
663198d867ac88171f5a79bc,[글라스락X위글위글] 유리컵 - Smile We Love 2개 SET,https://wiggle-wiggle.com/web/product/small/202302/6c722e15b8e449fe4ef7b18379a263bc.jpg,5.0,예쁘고 튼튼한 것 같아 좋습니다 (2024-04-27 09:42:54 에 등록된 네이버 페이 구매평),네이버 페이 구매자,739
663198dc67ac88171f5a79bd,리유저블 쇼퍼백(S/M/L) - Hound Tooth Check,https://wiggle-wiggle.com/web/product/small/202401/0ad1cce94c4b9d6c75ac6ec87ccc986d.jpg,4.9,이쁘고 가볍고 자주 사용하게 되여 또 구매하려고 들어왔어요 (2024-04-27 09:25:17 에 등록된 네이버 페이 구매평),네이버 페이 구매자,799
663198dc67ac88171f5a79be,리유저블 쇼퍼백(S/M/L) - Teddy Bear,https://wiggle-wiggle.com/web/product/small/202401/38b7c2d88ad94c8fff3e366365df49b7.jpg,4.9,이뻐여^^집에 가방 많은데 결국 자주쓰는건 리유저블 백이나 쇼핑백을 자주 쓰게 되더라구요. 그래서 리유저블으로 그냥 가방 대용하려고 이쁜 거 찾다가 여기까지 왔네요^^ (2024-04-27 09:24:02 에 등록된 네이버 페이 구매평),네이버 페이 구매자,620
663198dc67ac88171f5a79bf,칫솔 홀더 - Wiggle Bear,https://wiggle-wiggle.com/web/product/small/202310/f49b3780aa0a4123cd5cca1a2d84a14d.gif,4.9,너무 귀엽고 잘붙어서 좋습니다! (2024-04-27 07:38:45 에 등록된 네이버 페이 구매평),네이버 페이 구매자,181
663198dc67ac88171f5a79c0,패드 파우치,https://wiggle-wiggle.com/web/product/small/202401/ffbf91370059e3a965d5f26a184cfeab.jpg,4.9,생각보다 컸어요! 생리다 파우치로 구매했는데 많이 들어가고 좋아요. 너무너무 긔여워요! (2024-04-27 00:42:25 에 등록된 네이버 페이 구매평),네이버 페이 구매자,681
663198dc67ac88171f5a79c1,리유저블 쇼퍼백(S/M/L) - Hound Tooth Check,https://wiggle-wiggle.com/web/product/small/202401/0ad1cce94c4b9d6c75ac6ec87ccc986d.jpg,4.9,작은 사이즈도 좀 크네요. (2024-04-26 23:29:59 에 등록된 네이버 페이 구매평),네이버 페이 구매자,799
663198dc67ac88171f5a79c2,주차번호판 - Teddy Bear,https://wigglewiggle20.cafe24.com/web/product/tiny/202302/ccce452690f4f3993f3e377db842f0a6.jpg,4.9,따오 부착하는건 없어서 그냥 데쉬보드? 위에 올려두어야됨. 움직이지 않고 좋음. (2024-04-26 21:03:51 에 등록된 네이버 페이 구매평),네이버 페이 구매자,259
663198dc67ac88171f5a79c3,펄프 수세미 - Donut Box,https://wiggle-wiggle.com/web/product/small/202401/b28b23ab0009c5f83693d7d3679888da.jpg,4.8,귀여워요 그냥 가방에 달고 다니려구요 (2024-04-26 20:34:55 에 등록된 네이버 페이 구매평),네이버 페이 구매자,88
663198dd67ac88171f5a79c4,리유저블 쇼퍼백(S) - Popping Land,https://wigglewiggle20.cafe24.com/web/product/tiny/202401/b2b8f156ff5cc7674e6b788fb4048536.jpg,5.0,싸이즈가 딱 좋아요.색상도 에쁘고 (2024-04-26 20:16:41 에 등록된 네이버 페이 구매평),네이버 페이 구매자,104
663198dd67ac88171f5a79c5,리무버블 스티커,https://wiggle-wiggle.com/web/product/small/202401/7216d61a1fe827887d589cc00157960d.jpg,5.0,여기저기 붙이기 좋아요! (2024-04-26 17:40:53 에 등록된 네이버 페이 구매평),네이버 페이 구매자,23
663198dd67ac88171f5a79c6,주차번호판 - Run To You,https://wigglewiggle20.cafe24.com/web/product/tiny/202401/737c4d1d8b7ad83cfcb7370ba68aaddd.jpg,4.9,주차 번호판 넘 이뻐요~칼라도 쨍하니 이쁘고요 ㅎㅎㅎ (2024-04-26 16:57:23 에 등록된 네이버 페이 구매평),네이버 페이 구매자,73
663198e167ac88171f5a79c7,차량용 방향제,https://wiggle-wiggle.com/web/product/small/202401/63780a4c09ff66344d4a3fc2a5e7b871.jpg,4.9,스마일 넘 이뻐요~~~ (2024-04-26 16:56:38 에 등록된 네이버 페이 구매평),네이버 페이 구매자,342
663198e167ac88171f5a79c8,차량용 방향제 리필,https://wiggle-wiggle.com/web/product/small/202311/e56a07d22ccc97b3df152d9f79a6cd61.jpg,5.0,차안 향이 넘 좋아요~ (2024-04-26 16:56:07 에 등록된 네이버 페이 구매평),네이버 페이 구매자,131
663198e167ac88171f5a79c9,리유저블 쇼퍼백(S/M/L) - Teddy Bear,https://wiggle-wiggle.com/web/product/small/202401/38b7c2d88ad94c8fff3e366365df49b7.jpg,4.9,디자인과 가방재질이 좋음 (2024-04-26 13:56:25 에 등록된 네이버 페이 구매평),네이버 페이 구매자,620
663198e167ac88171f5a79ca,라운지 로브 - Teddy Bear,https://wiggle-wiggle.com/web/product/small/202402/98dd3380912a0ec7449e22126a3f88cf.jpg,4.9,보들보들한데 컬러와 패턴이 예술이에요!!! 가격이 부담되지만 다른 디자인도 동일한 재질이라면 백만개 쟁이고 싶네요 (2024-04-26 13:25:14 에 등록된 네이버 페이 구매평),네이버 페이 구매자,491
663198e167ac88171f5a79cb,보냉백(S/L) - Smile We Love,https://wiggle-wiggle.com/web/product/small/202401/d3a5815038fd1157e3a958f029c2574d.jpg,4.9,사용하는 보냉백이 넘 커서 휴대용 작은 보냉백이 필요햇어요! 디자인도 넘 이쁘구 아가 이유식 두개정도 넣으면 딱 좋네요 (2024-04-26 12:24:07 에 등록된 네이버 페이 구매평),네이버 페이 구매자,1191
663198e167ac88171f5a79cc,투명우산 - Alley Cat,https://wiggle-wiggle.com/web/product/small/202302/30c500730676908a76718401c50d0909.jpg,4.9,비닐우산이어도 튼튼해요. 편의점제품들이랑 달라요 (2024-04-26 12:04:26 에 등록된 네이버 페이 구매평),네이버 페이 구매자,203
663198e167ac88171f5a79cd,리드줄,https://wiggle-wiggle.com/web/product/small/202401/3df02c949ba187c9113a15643831ced2.jpg,4.9,귀엽고 이쁘고 깔끔 (2024-04-26 11:27:33 에 등록된 네이버 페이 구매평),네이버 페이 구매자,66
663198e167ac88171f5a79ce,리유저블 쇼퍼백(S/M/L) - Hound Tooth Check,https://wiggle-wiggle.com/web/product/small/202401/0ad1cce94c4b9d6c75ac6ec87ccc986d.jpg,4.9,적당히 넉넉한 크기에 너무 이뻐 자주 쓰네요^^ (2024-04-26 11:09:15 에 등록된 네이버 페이 구매평),네이버 페이 구매자,799
663198e167ac88171f5a79cf,리드줄,https://wiggle-wiggle.com/web/product/small/202401/3df02c949ba187c9113a15643831ced2.jpg,4.9,너모 이뻐영 하네스도 나왔으면 좋겠어요 세트로!! 계획없으실까요 당장 구매각인디 (2024-04-26 10:54:02 에 등록된 네이버 페이 구매평),네이버 페이 구매자,66
663198e167ac88171f5a79d0,토이 키링,https://wiggle-wiggle.com/web/product/small/202401/4adedf5d363c883681e417aa74439f38.jpg,4.8,"제 기준 키링인데 좀 비싸다 싶어서 구입을 망설였는데 네... 고민은 배송을 늦출뿐 입니다. 너무너무 귀여워요. 버니도 같이 샀껄, 그랬음 배송비 한번만 드는건데... 사이즈도 아주 딱이고 귀엽고 미쳐요~~ (2024-04-26 10:45:13 에 등록된 네이버 페이 구매평)",네이버 페이 구매자,122
663198e667ac88171f5a79d1,[벨리곰X위글위글] 주차번호판,https://wiggle-wiggle.com/web/product/small/202311/7c6c5a5ba5b7da281227b5abbc45562b.jpg,4.9,차량용품 더 많이 생겼으면 좋겠어요^^ (2024-04-26 10:01:58 에 등록된 네이버 페이 구매평),네이버 페이 구매자,52
663198e667ac88171f5a79d2,[벨리곰X위글위글] 차량용 방향제,https://wiggle-wiggle.com/web/product/small/202311/20745e4aacaec169258b3ebccdb0478c.jpg,5.0,향기가 솔솔~ 그리고 너무 귀염고 깜찍해요^^ (2024-04-26 10:01:11 에 등록된 네이버 페이 구매평),네이버 페이 구매자,137
663198e667ac88171f5a79d3,리유저블 쇼퍼백(S) - Popping Land,https://wigglewiggle20.cafe24.com/web/product/tiny/202401/b2b8f156ff5cc7674e6b788fb4048536.jpg,5.0,다른 제품도 주문 했는데 이것도 이뻐서 주문 했어요 (2024-04-25 23:23:13 에 등록된 네이버 페이 구매평),네이버 페이 구매자,104
663198e667ac88171f5a79d4,타포린백(M) - Rainbow Crush Smile,https://wiggle-wiggle.com/web/product/small/202307/9f4c93c769c1e3ceff40ef8fcf1b33cc.jpg,4.9,생각보다 너무 커요! 쨍한 색감이 너무 이쁘네요 (2024-04-25 22:38:51 에 등록된 네이버 페이 구매평),네이버 페이 구매자,607
663198e667ac88171f5a79d5,리유저블 쇼퍼백(S/M/L) - Hound Tooth Check,https://wiggle-wiggle.com/web/product/small/202401/0ad1cce94c4b9d6c75ac6ec87ccc986d.jpg,4.9,생각했던것보다 너무너무 커서 깜짝 놀랬어요 (2024-04-25 22:38:16 에 등록된 네이버 페이 구매평),네이버 페이 구매자,799
663198e667ac88171f5a79d6,[보그스X위글위글] 아동용 레인부츠 - BLUE,https://wiggle-wiggle.com/web/product/small/202307/64ade70b29b1fb5379fd5a835a70b1bd.jpg,5.0,귀여워요~~~~~~~ (2024-04-25 20:54:13 에 등록된 네이버 페이 구매평),네이버 페이 구매자,18
663198e667ac88171f5a79d7,[앱코X위글위글] 무선 키보드 & 키패드 & 마우스 SET,https://wigglewiggle20.cafe24.com/web/product/tiny/202404/a08c0a6d328022c4a14a21da015710a5.jpg,4.6,디자인이 예쁘고 귀여워요. 무선이라서 편한데 가끔 인식이 느릴 때가 있습니다. (2024-04-25 20:26:31 에 등록된 네이버 페이 구매평),네이버 페이 구매자,9
663198e667ac88171f5a79d8,투명우산 - Alley Cat,https://wiggle-wiggle.com/web/product/small/202302/30c500730676908a76718401c50d0909.jpg,4.9,제가 좋아하는 위글위글 좋아요! 재구매했는데 귀여워요:-) (2024-04-25 17:28:36 에 등록된 네이버 페이 구매평),네이버 페이 구매자,203
663198e667ac88171f5a79d9,보냉백(S/L) - Smile We Love,https://wiggle-wiggle.com/web/product/small/202401/d3a5815038fd1157e3a958f029c2574d.jpg,4.9,너무짱짱하구 예버요 (2024-04-25 17:08:40 에 등록된 네이버 페이 구매평),네이버 페이 구매자,1191
663198e667ac88171f5a79da,빅 소프트 키링 - Smile We Love,https://wigglewiggle20.cafe24.com/web/product/tiny/202206/00a1b1e119aea29e0c9829cd4ac04d4b.jpg,4.9,핸드폰에 달고다니다가 잃어버려서 새로 주문했는데 사이즈가 너무 커졌어요 그래서 가방에 달았는데 요것도 맘에드네요,류**,247
